customerID,Churn,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,Monthly,Total,Contrato_Longo
0315-lvcrk,no,male,0,no,no,11,yes,no,fiber optic,no,no,yes,no,no,yes,month-to-month,no,electronic check,84.8,888.75,False
0318-quuob,yes,male,0,yes,no,1,yes,no,fiber optic,no,no,no,no,yes,no,month-to-month,yes,electronic check,80.55,80.55,False
0318-zopws,no,female,0,yes,no,49,yes,no,no,no,no,no,no,no,no,two year,yes,bank transfer,20.15,973.35,True
0319-qztco,no,female,0,yes,yes,3,yes,no,dsl,no,yes,no,no,yes,no,month-to-month,yes,credit card,58.7,168.6,False
0320-dwvtu,no,female,0,no,no,53,yes,no,fiber optic,yes,yes,yes,yes,no,yes,two year,no,mailed check,99.5,5424.25,True
0320-jdnqg,yes,male,0,yes,yes,23,yes,no,fiber optic,yes,no,no,yes,yes,yes,month-to-month,yes,electronic check,99.85,2331.3,False
0322-chqru,yes,male,0,no,no,2,yes,no,dsl,no,no,no,no,no,no,month-to-month,no,electronic check,45.35,89.5,False
0322-yinqp,yes,male,0,no,no,1,yes,no,dsl,yes,no,no,no,no,no,month-to-month,yes,mailed check,48.55,48.55,False
0323-xwwtn,no,male,0,no,yes,3,yes,yes,no,no,no,no,no,no,no,two year,yes,mailed check,26.4,121.25,True
0324-brpcj,yes,female,1,yes,no,68,yes,yes,fiber optic,no,yes,no,no,yes,yes,month-to-month,yes,electronic check,100.2,6851.65,False
0325-xbfac,yes,male,0,no,no,8,yes,no,fiber optic,no,no,yes,no,yes,yes,month-to-month,yes,electronic check,94.7,740.3,False
0326-vdyxe,no,female,0,yes,no,70,yes,yes,fiber optic,no,no,yes,no,yes,yes,one year,yes,electronic check,97.65,6982.5,True
0327-wfzsy,no,male,0,yes,yes,39,yes,yes,fiber optic,no,no,yes,no,yes,yes,one year,no,electronic check,100.0,3835.55,True
0328-grpmv,yes,female,0,no,no,1,yes,no,fiber optic,no,no,no,no,no,no,month-to-month,yes,electronic check,70.1,70.1,False
0329-gtiaj,yes,female,0,no,no,3,yes,no,fiber optic,no,yes,no,yes,yes,yes,month-to-month,yes,electronic check,97.9,315.3,False
0330-bgyze,no,male,0,yes,no,60,yes,yes,fiber optic,no,yes,yes,no,yes,yes,one year,no,bank transfer,102.5,6157.6,True
0330-ivzha,yes,female,0,yes,no,5,yes,no,fiber optic,no,no,no,no,no,no,month-to-month,no,electronic check,69.95,330.15,False
0334-gddso,yes,male,1,no,no,3,yes,yes,fiber optic,no,yes,no,no,no,no,month-to-month,yes,electronic check,81.35,233.7,False
0334-zfjsr,no,female,0,yes,no,55,yes,yes,dsl,yes,yes,no,yes,no,no,one year,yes,credit card,66.05,3462.1,True
0336-kxkfk,no,male,0,no,no,72,no,no,dsl,yes,no,yes,yes,yes,yes,two year,yes,credit card,61.2,4390.25,True
0336-pikei,no,male,1,yes,no,72,yes,no,dsl,yes,yes,yes,yes,yes,no,two year,no,bank transfer,74.4,5360.75,True
0337-cnpze,yes,female,0,no,no,41,yes,yes,fiber optic,no,yes,yes,no,yes,yes,month-to-month,yes,electronic check,106.3,4443.45,False
0343-qluzp,no,male,0,no,no,60,no,no,dsl,yes,yes,yes,no,no,no,two year,no,bank transfer,39.6,2424.5,True
0345-hkjvm,yes,female,0,no,no,6,yes,no,fiber optic,no,no,no,no,yes,yes,month-to-month,no,electronic check,89.3,577.6,False
0345-xmmug,no,female,0,yes,no,46,yes,yes,fiber optic,no,yes,yes,yes,yes,yes,two year,yes,credit card,108.9,4854.3,True
0347-ubkuz,no,female,0,no,no,15,yes,no,no,no,no,no,no,no,no,month-to-month,no,mailed check,19.9,320.45,False
0348-sdkol,yes,female,0,yes,no,58,yes,yes,fiber optic,no,no,yes,yes,yes,yes,month-to-month,yes,credit card,102.1,5885.4,False
0354-vxmjc,no,male,0,yes,yes,23,yes,no,no,no,no,no,no,no,no,two year,no,credit card,19.6,426.65,True
0354-wyrok,yes,female,1,yes,yes,31,yes,no,fiber optic,no,no,yes,yes,yes,yes,month-to-month,yes,electronic check,98.9,2911.3,False
0356-erhvt,no,male,0,yes,no,11,yes,no,dsl,no,no,no,no,no,no,month-to-month,yes,bank transfer,45.9,521.9,False
0356-obmac,no,female,1,no,no,56,yes,yes,fiber optic,no,yes,yes,yes,yes,no,two year,yes,bank transfer,99.9,5706.3,True
0357-nvcri,no,female,0,no,yes,25,yes,no,no,no,no,no,no,no,no,month-to-month,no,credit card,20.05,471.7,False
0361-hjrdx,no,female,0,no,no,68,no,no,dsl,yes,yes,yes,yes,yes,yes,two year,no,credit card,64.35,4539.6,True
0362-raoqo,no,female,0,no,no,40,yes,no,no,no,no,no,no,no,no,two year,no,credit card,19.65,830.25,True
0362-zbzwj,yes,male,0,no,no,36,yes,yes,fiber optic,no,no,no,no,no,yes,month-to-month,yes,electronic check,84.9,3067.2,False
0363-qjvfx,yes,male,0,no,no,32,yes,yes,fiber optic,yes,yes,no,yes,yes,yes,month-to-month,yes,credit card,108.15,3432.9,False
0363-svhyr,no,male,0,yes,yes,71,yes,yes,dsl,yes,yes,yes,yes,yes,yes,two year,no,bank transfer,86.85,6263.8,True
0365-bzuwy,no,male,0,yes,no,17,yes,yes,fiber optic,no,yes,yes,no,yes,yes,month-to-month,yes,electronic check,102.55,1742.5,False
0365-gxezs,no,male,0,yes,no,18,yes,no,fiber optic,no,no,yes,yes,no,no,month-to-month,no,electronic check,78.2,1468.75,False
0365-trtpy,no,female,0,no,no,37,yes,yes,fiber optic,yes,yes,yes,no,no,no,month-to-month,no,bank transfer,91.2,3382.3,False
0366-nqshs,no,male,0,no,no,2,yes,no,no,no,no,no,no,no,no,month-to-month,no,mailed check,19.35,46.35,False
0369-zgovk,no,female,0,yes,yes,28,yes,no,fiber optic,no,no,no,no,no,no,one year,yes,bank transfer,70.4,1992.2,True
0373-aivnj,no,male,0,no,no,9,no,no,dsl,yes,yes,yes,no,no,no,one year,no,mailed check,39.55,373.0,True
0374-aacsz,no,female,0,no,no,1,yes,no,dsl,yes,no,no,no,no,no,month-to-month,no,electronic check,50.15,50.15,False
0374-fiuca,no,male,0,yes,no,65,yes,no,no,no,no,no,no,no,no,two year,yes,credit card,20.4,1414.45,True
0374-ioegq,no,female,0,no,no,3,yes,no,dsl,no,no,no,no,no,no,month-to-month,no,electronic check,44.6,122.7,False
0375-hvgxo,yes,female,0,no,no,1,no,no,dsl,no,no,no,no,yes,no,month-to-month,yes,electronic check,34.7,34.7,False
0376-oiwme,no,male,0,yes,no,36,yes,no,fiber optic,yes,no,no,no,yes,yes,month-to-month,yes,electronic check,93.6,3366.05,False
0376-ymcjc,yes,male,0,no,no,23,yes,yes,fiber optic,no,no,no,yes,yes,no,month-to-month,yes,electronic check,90.6,1943.2,False
0377-jbkkt,no,male,0,yes,yes,22,yes,no,dsl,yes,yes,no,yes,no,no,month-to-month,yes,mailed check,57.95,1271.8,False
0378-cjkpv,no,female,0,yes,no,72,yes,yes,fiber optic,yes,yes,yes,yes,yes,yes,two year,no,credit card,112.1,7965.95,True
0378-nhqxu,yes,female,0,yes,yes,17,yes,yes,fiber optic,no,no,yes,no,yes,no,month-to-month,no,electronic check,88.25,1460.65,False
0378-tovms,yes,female,0,no,no,3,yes,no,fiber optic,no,no,no,yes,no,yes,month-to-month,no,electronic check,85.8,272.2,False
0378-xszpu,yes,male,0,yes,no,58,yes,no,dsl,yes,yes,yes,no,no,no,one year,no,credit card,60.3,3563.8,True
0379-djqhr,no,male,0,yes,yes,67,yes,no,dsl,yes,yes,yes,no,yes,yes,two year,no,credit card,81.35,5398.6,True
0380-neavx,no,male,1,no,no,34,yes,no,fiber optic,no,yes,yes,no,yes,yes,one year,yes,electronic check,99.85,3343.15,True
0380-zcsbi,no,male,0,no,no,10,yes,no,no,no,no,no,no,no,no,month-to-month,no,credit card,20.0,198.7,False
0383-cldda,no,female,0,no,no,69,yes,yes,dsl,yes,no,yes,yes,yes,yes,two year,yes,credit card,85.35,5897.4,True
0384-lpite,no,male,0,no,no,40,no,no,dsl,yes,yes,yes,no,yes,yes,one year,no,credit card,62.05,2511.55,True
0384-rvbpi,no,male,0,no,no,20,yes,no,dsl,yes,no,yes,no,no,yes,month-to-month,no,credit card,64.4,1398.6,False
0386-cwrgm,no,female,0,yes,yes,46,yes,no,no,no,no,no,no,no,no,two year,no,mailed check,19.4,967.85,True
0388-eopex,yes,female,0,yes,no,2,yes,no,fiber optic,yes,no,no,no,no,no,month-to-month,yes,electronic check,74.4,139.4,False
0390-dcfdq,yes,female,1,yes,no,1,yes,no,fiber optic,no,no,no,no,no,no,month-to-month,yes,mailed check,70.45,70.45,False
0392-bziuw,no,female,0,yes,no,72,yes,yes,fiber optic,yes,no,yes,no,yes,yes,two year,yes,credit card,105.0,7589.8,True
0394-yondk,no,male,0,yes,yes,70,yes,yes,no,no,no,no,no,no,no,two year,no,credit card,25.15,1790.15,True
0396-hujbp,no,female,0,no,no,2,yes,no,no,no,no,no,no,no,no,month-to-month,no,mailed check,19.3,44.4,False
0396-ukgai,no,male,0,no,yes,23,yes,no,dsl,no,yes,no,yes,no,no,month-to-month,yes,bank transfer,55.3,1284.2,False
0396-ychwo,no,male,0,yes,no,36,yes,yes,fiber optic,no,no,no,no,yes,yes,month-to-month,yes,electronic check,95.4,3474.2,False
0397-gzbbc,yes,male,1,yes,no,59,yes,yes,fiber optic,no,no,no,no,yes,yes,month-to-month,yes,bank transfer,93.85,5574.75,False
0397-zxwqf,no,male,0,no,no,67,yes,no,no,no,no,no,no,no,no,two year,no,bank transfer,20.5,1430.95,True
0401-wdbxm,no,male,0,yes,yes,72,yes,yes,fiber optic,yes,no,yes,no,yes,yes,two year,yes,bank transfer,105.55,7542.25,True
0402-cqajn,yes,female,0,no,no,37,yes,yes,fiber optic,no,yes,yes,no,yes,yes,month-to-month,yes,bank transfer,101.9,3545.35,False
0402-oamen,no,female,0,yes,yes,72,yes,yes,no,no,no,no,no,no,no,two year,no,bank transfer,24.45,1709.1,True
0404-ahasp,no,male,0,yes,no,72,yes,no,no,no,no,no,no,no,no,two year,no,credit card,19.7,1421.9,True
0404-swrvg,yes,male,0,no,no,3,yes,yes,fiber optic,no,no,no,no,no,no,month-to-month,yes,electronic check,74.4,229.55,False
0406-bpdvr,yes,female,1,yes,no,54,yes,yes,fiber optic,no,yes,no,no,yes,yes,one year,yes,credit card,101.5,5373.1,True
0407-bdjkb,yes,male,0,yes,no,60,yes,yes,fiber optic,no,yes,yes,no,yes,no,month-to-month,yes,electronic check,95.75,5742.9,False
0409-wtmpl,no,female,0,yes,no,58,yes,yes,fiber optic,yes,yes,yes,no,yes,yes,one year,yes,credit card,110.65,6526.65,True
0410-ipfty,no,female,0,yes,no,31,yes,no,fiber optic,no,yes,no,no,no,yes,month-to-month,yes,bank transfer,83.85,2674.15,False
0411-ezjze,no,female,0,no,no,3,yes,yes,dsl,no,no,no,no,yes,no,month-to-month,yes,electronic check,60.25,170.5,False
0412-uccnp,no,male,0,no,no,55,yes,no,dsl,yes,no,yes,yes,no,no,two year,yes,electronic check,59.2,3175.85,True
0415-mosgf,yes,female,0,no,no,1,yes,no,dsl,no,no,no,no,no,no,month-to-month,no,mailed check,44.4,44.4,False
0419-yaapx,no,male,0,yes,no,49,yes,no,fiber optic,no,yes,no,no,yes,no,month-to-month,yes,credit card,85.3,4297.95,False
0420-bwtpw,yes,male,0,no,yes,8,no,no,dsl,no,no,no,no,no,no,month-to-month,no,mailed check,25.5,215.2,False
0420-hlgxf,no,female,1,no,no,39,yes,yes,fiber optic,no,no,yes,no,yes,yes,month-to-month,yes,electronic check,99.75,4036.0,False
0420-txvsg,no,male,0,yes,no,66,yes,yes,dsl,yes,yes,yes,no,no,no,two year,yes,credit card,66.1,4428.45,True
0422-ohqhq,no,female,0,yes,yes,15,yes,no,no,no,no,no,no,no,no,one year,no,mailed check,20.55,295.95,True
0422-uxfap,no,female,0,yes,no,51,yes,yes,fiber optic,no,no,yes,no,yes,yes,one year,yes,electronic check,98.85,4947.55,True
0423-udijq,no,male,1,no,no,9,yes,no,dsl,no,no,no,yes,no,no,month-to-month,no,mailed check,49.2,447.9,False
0426-tirne,yes,female,0,no,no,1,yes,no,no,no,no,no,no,no,no,month-to-month,no,mailed check,20.9,20.9,False
0428-axxlj,no,male,0,no,no,25,yes,no,no,no,no,no,no,no,no,one year,yes,bank transfer,19.5,516.3,True
0428-ikycp,no,male,0,yes,no,22,yes,no,fiber optic,no,no,yes,no,yes,no,month-to-month,yes,bank transfer,87.0,1850.65,False
0430-ihcdj,no,male,0,no,no,15,yes,yes,dsl,no,no,no,no,no,no,month-to-month,yes,electronic check,49.0,749.25,False
0431-apwvy,yes,female,0,yes,yes,28,yes,no,fiber optic,no,no,no,no,yes,yes,one year,yes,bank transfer,90.1,2598.95,True
0432-cajzv,no,male,0,no,no,3,yes,no,fiber optic,no,no,no,no,yes,yes,month-to-month,no,mailed check,90.7,237.65,False
0434-csfon,no,female,0,yes,no,47,yes,yes,fiber optic,no,no,yes,no,yes,yes,month-to-month,yes,electronic check,100.5,4707.1,False
0436-twffz,no,female,0,no,no,67,yes,yes,dsl,yes,no,yes,yes,yes,yes,two year,yes,mailed check,85.25,5714.2,True
0439-ifyun,no,female,1,no,no,18,yes,no,fiber optic,no,yes,no,no,no,no,month-to-month,yes,electronic check,74.7,1294.6,False
0440-ekdcf,no,male,0,yes,no,62,yes,no,dsl,no,yes,yes,yes,no,no,two year,yes,credit card,60.15,3753.2,True
0440-mogpm,no,female,0,no,no,41,yes,yes,dsl,no,yes,yes,no,yes,yes,one year,yes,electronic check,80.55,3263.9,True
0440-qexbz,no,female,0,no,no,44,yes,yes,dsl,no,no,no,no,no,no,month-to-month,yes,mailed check,50.15,2139.1,False
0440-uedai,no,female,0,no,no,53,yes,no,fiber optic,no,yes,yes,yes,no,yes,one year,yes,credit card,94.45,5042.75,True
0442-tdyuo,no,male,0,yes,no,48,yes,no,no,no,no,no,no,no,no,two year,yes,mailed check,20.05,1036.0,True
0442-zxkvs,no,female,1,yes,no,54,yes,yes,fiber optic,yes,yes,yes,yes,yes,yes,one year,yes,bank transfer,115.6,6431.05,True
0447-bemng,yes,female,0,yes,no,48,no,no,dsl,yes,no,yes,no,no,yes,month-to-month,yes,bank transfer,45.3,2145.0,False
0447-rxsgd,no,male,0,no,no,24,yes,yes,fiber optic,no,yes,no,no,yes,yes,month-to-month,yes,bank transfer,99.65,2404.85,False
0454-okrct,no,male,0,no,no,33,yes,no,fiber optic,no,yes,no,yes,no,no,two year,no,bank transfer,80.6,2651.1,True
0455-entcr,no,male,0,yes,no,66,yes,yes,dsl,yes,yes,no,yes,yes,yes,two year,no,electronic check,85.25,5538.35,True
0455-xfass,no,female,0,yes,yes,3,yes,no,fiber optic,no,no,no,no,no,no,month-to-month,yes,electronic check,69.55,200.2,False
0458-heuzg,no,female,0,no,no,13,no,no,dsl,no,no,yes,yes,no,no,two year,no,mailed check,35.4,450.4,True
0459-spzhj,no,male,0,yes,yes,63,yes,yes,dsl,yes,yes,yes,no,yes,yes,two year,no,credit card,83.5,5435.0,True
0461-cvkmu,yes,female,0,yes,yes,23,yes,no,fiber optic,no,yes,yes,yes,no,no,month-to-month,no,electronic check,83.8,1900.25,False
0463-txoak,no,male,0,no,yes,52,yes,yes,no,no,no,no,no,no,no,two year,no,credit card,25.6,1334.5,True
0463-wzzko,no,male,0,no,no,3,yes,no,no,no,no,no,no,no,no,month-to-month,yes,credit card,20.75,67.1,False
0463-zsdnt,no,male,0,no,no,10,yes,no,dsl,no,no,no,no,no,yes,month-to-month,yes,bank transfer,56.75,503.25,False
0464-wjtko,no,female,0,yes,yes,72,yes,no,no,no,no,no,no,no,no,two year,no,bank transfer,20.1,1460.85,True
0468-yrpxn,no,male,0,no,no,29,yes,no,fiber optic,no,no,yes,yes,yes,yes,month-to-month,yes,credit card,98.8,2807.1,False
0471-arvmx,no,female,1,yes,no,62,yes,yes,fiber optic,yes,no,yes,no,yes,yes,one year,yes,electronic check,104.85,6312.9,True
0471-lvhgk,yes,male,0,yes,no,41,yes,yes,dsl,no,no,yes,no,yes,yes,one year,yes,electronic check,73.0,3001.2,True
0475-rijep,yes,male,0,no,no,43,yes,yes,fiber optic,no,yes,no,no,no,no,month-to-month,yes,electronic check,77.85,3365.85,False
0479-hmswa,no,female,0,no,yes,26,yes,no,fiber optic,no,yes,yes,yes,yes,yes,two year,yes,electronic check,105.45,2715.3,True
0480-bixde,no,female,0,yes,no,19,yes,no,fiber optic,no,no,yes,no,yes,yes,month-to-month,yes,electronic check,96.8,1743.05,False
0480-kyjva,no,female,0,yes,yes,72,yes,yes,no,no,no,no,no,no,no,two year,no,credit card,24.25,1784.5,True
0481-sumcb,no,female,1,no,no,45,yes,yes,fiber optic,no,no,yes,no,yes,yes,one year,yes,bank transfer,102.15,4735.35,True
0484-ffvbj,no,male,0,no,no,32,yes,no,dsl,no,no,no,no,yes,yes,one year,yes,bank transfer,64.85,2010.95,True
0484-jpbru,no,male,0,no,no,41,yes,yes,no,no,no,no,no,no,no,month-to-month,yes,bank transfer,25.25,996.45,False
0485-zbsln,no,male,0,yes,yes,65,yes,yes,no,no,no,no,no,no,no,two year,no,credit card,24.75,1715.1,True
0486-heczi,yes,male,0,yes,no,55,yes,yes,fiber optic,yes,yes,no,no,yes,no,month-to-month,yes,electronic check,96.75,5238.9,False
0486-lgcch,no,male,0,yes,yes,11,yes,no,no,no,no,no,no,no,no,two year,no,mailed check,19.65,225.75,True
0487-crlzf,no,female,0,no,no,49,yes,no,dsl,no,no,yes,yes,yes,yes,two year,yes,bank transfer,74.45,3721.9,True
0487-rpvum,no,male,0,yes,no,61,yes,yes,fiber optic,yes,no,yes,yes,yes,no,month-to-month,no,bank transfer,99.4,5943.65,False
0487-vvuvk,no,male,0,yes,yes,25,yes,no,no,no,no,no,no,no,no,month-to-month,yes,mailed check,19.15,477.6,False
0488-gslfr,yes,female,0,no,no,1,yes,no,fiber optic,no,no,no,no,no,no,month-to-month,yes,electronic check,69.5,69.5,False
0489-wmemg,no,female,0,no,yes,23,yes,no,dsl,no,no,no,yes,no,no,one year,yes,electronic check,49.45,1119.35,True
0491-kapqg,no,male,0,no,no,21,yes,yes,fiber optic,no,no,no,no,no,no,month-to-month,yes,electronic check,73.7,1558.7,False
0495-rvcbf,yes,female,0,no,no,1,yes,no,fiber optic,no,no,no,no,no,yes,month-to-month,yes,electronic check,79.7,79.7,False
0495-zbngw,yes,male,1,yes,no,5,yes,yes,fiber optic,no,no,yes,no,no,no,month-to-month,yes,bank transfer,79.9,343.95,False
0496-ahook,no,male,0,yes,no,24,yes,no,dsl,yes,no,no,yes,yes,yes,one year,no,bank transfer,74.4,1712.9,True
0504-hhapi,yes,female,1,no,no,27,yes,yes,fiber optic,no,no,yes,no,no,yes,month-to-month,no,credit card,88.3,2467.75,False
0505-spoow,no,female,0,yes,no,70,yes,no,no,no,no,no,no,no,no,two year,no,bank transfer,19.8,1397.65,True
0506-lvngn,yes,female,1,no,no,5,yes,no,fiber optic,no,no,yes,no,no,no,month-to-month,yes,credit card,75.55,349.65,False
0506-ylvkj,no,male,0,yes,yes,46,yes,no,no,no,no,no,no,no,no,two year,yes,mailed check,20.2,917.45,True
0508-oolto,no,female,0,yes,yes,2,yes,no,fiber optic,no,no,no,no,no,no,month-to-month,yes,electronic check,71.65,135.75,False
0508-sqwpl,no,female,0,yes,yes,57,yes,no,no,no,no,no,no,no,no,two year,yes,bank transfer,20.1,1087.7,True
0511-jteoy,yes,female,0,no,no,1,yes,no,fiber optic,no,no,no,no,no,no,month-to-month,no,mailed check,71.1,71.1,False
0512-flfdw,no,female,1,yes,no,60,yes,yes,fiber optic,no,no,yes,no,yes,yes,one year,yes,credit card,100.5,6029.0,True
0513-rbgpe,no,male,0,yes,yes,37,yes,yes,dsl,yes,no,yes,yes,no,no,two year,yes,credit card,62.8,2278.75,True
0515-ypmcw,yes,male,0,no,yes,1,yes,no,fiber optic,no,no,no,no,no,no,month-to-month,yes,mailed check,70.45,70.45,False
0516-oohar,no,male,0,yes,yes,28,yes,no,fiber optic,no,yes,yes,no,yes,yes,one year,no,bank transfer,100.35,2799.0,True
0516-qreyc,no,female,1,no,no,24,yes,no,no,no,no,no,no,no,no,month-to-month,yes,mailed check,20.3,459.95,False
0516-uxrmt,no,female,0,no,no,62,yes,yes,fiber optic,yes,yes,yes,no,no,no,one year,yes,electronic check,92.05,5755.8,True
0516-vrybw,yes,female,0,no,yes,18,yes,no,no,no,no,no,no,no,no,one year,no,bank transfer,20.15,390.85,True
0516-wjvxc,yes,female,0,no,no,5,yes,no,dsl,yes,no,no,yes,no,no,month-to-month,no,electronic check,54.2,308.25,False
0519-drgti,no,female,0,yes,yes,20,yes,no,no,no,no,no,no,no,no,month-to-month,no,mailed check,20.35,442.6,False
0519-xuzju,yes,female,0,no,no,1,yes,no,fiber optic,no,no,no,no,no,no,month-to-month,no,mailed check,70.75,70.75,False
0520-fdvvt,yes,male,0,no,no,35,yes,no,fiber optic,no,yes,yes,no,yes,yes,one year,yes,bank transfer,102.35,3626.1,True
0523-vngtf,no,female,1,no,no,52,no,no,dsl,no,yes,yes,yes,yes,no,month-to-month,yes,electronic check,50.5,2566.3,False
0524-iavzo,yes,female,0,yes,no,30,yes,yes,fiber optic,no,no,no,no,no,yes,month-to-month,yes,electronic check,85.0,2624.25,False
0526-sxdjp,no,male,0,yes,no,72,no,no,dsl,yes,yes,yes,no,no,no,two year,no,bank transfer,42.1,2962.0,True
0529-onker,yes,male,1,no,no,15,yes,yes,fiber optic,no,no,no,no,no,no,month-to-month,no,electronic check,75.65,1146.65,False
0530-ijvdb,no,male,0,no,yes,70,yes,yes,fiber optic,yes,yes,yes,yes,yes,yes,two year,yes,electronic check,114.6,7882.5,True
0531-xbkmm,no,male,0,no,yes,66,yes,yes,dsl,yes,yes,no,yes,no,no,two year,no,bank transfer,65.7,4378.9,True
0531-zzjwq,no,male,1,yes,no,55,yes,yes,fiber optic,no,no,no,no,no,no,month-to-month,yes,electronic check,74.0,4052.4,False
0533-bnwkf,yes,female,1,yes,no,55,yes,yes,fiber optic,no,yes,yes,no,no,no,month-to-month,yes,electronic check,85.45,4874.7,False
0533-ucaau,no,male,1,yes,no,57,yes,yes,dsl,no,yes,yes,no,yes,no,one year,yes,credit card,71.1,4140.1,True
0536-acxip,no,female,0,yes,no,72,yes,yes,fiber optic,yes,yes,yes,no,yes,yes,two year,yes,electronic check,109.55,8165.1,True
0536-bgfmz,no,female,0,yes,no,28,yes,no,no,no,no,no,no,no,no,month-to-month,no,mailed check,20.5,563.05,False
0536-esjep,no,male,0,yes,no,54,yes,no,dsl,yes,yes,no,no,yes,yes,two year,yes,bank transfer,74.55,4191.45,True
0537-qyzzn,no,male,1,yes,yes,24,yes,yes,fiber optic,yes,no,no,no,no,no,month-to-month,yes,electronic check,79.85,1857.75,False
0541-fitgh,no,female,0,yes,no,2,yes,no,dsl,yes,no,no,no,no,yes,month-to-month,yes,mailed check,62.15,113.1,False
0547-hurjb,no,male,0,no,yes,12,yes,no,no,no,no,no,no,no,no,month-to-month,no,credit card,21.05,235.8,False
0549-cycqn,no,male,1,no,no,51,yes,yes,fiber optic,no,yes,no,no,no,no,one year,yes,bank transfer,79.6,3974.7,True
0550-dcxlh,no,male,0,no,no,13,yes,no,dsl,no,yes,no,yes,yes,yes,month-to-month,no,mailed check,73.35,931.55,False
0556-fjegu,no,male,0,no,no,58,yes,no,dsl,no,yes,yes,yes,yes,no,two year,no,bank transfer,70.1,4048.95,True
0557-askvu,no,female,0,yes,yes,18,yes,no,dsl,no,no,yes,yes,no,no,one year,yes,credit card,54.4,957.1,True
0559-ckhus,no,female,0,yes,no,29,yes,no,no,no,no,no,no,no,no,two year,yes,mailed check,19.55,521.8,True
0562-fgdcr,no,female,0,yes,yes,72,yes,yes,dsl,yes,yes,no,yes,yes,no,two year,no,mailed check,74.55,5430.65,True
0562-hkhml,no,male,0,yes,yes,71,yes,yes,no,no,no,no,no,no,no,two year,no,credit card,23.9,1626.4,True
0562-kbdvm,no,female,0,no,no,70,no,no,dsl,yes,yes,yes,yes,no,no,two year,yes,bank transfer,44.6,3058.15,True
0564-jjhgs,yes,male,0,no,no,9,yes,yes,fiber optic,no,no,no,no,yes,yes,month-to-month,yes,electronic check,95.5,829.1,False
0564-muuqk,no,female,0,yes,yes,20,yes,yes,fiber optic,no,no,yes,yes,no,yes,month-to-month,yes,bank transfer,95.5,1916.2,False
0565-iycgt,yes,male,0,no,no,69,yes,yes,dsl,yes,yes,yes,yes,no,yes,one year,yes,credit card,78.6,5356.45,True
0565-jupyd,no,male,0,no,no,63,yes,yes,fiber optic,yes,yes,yes,yes,yes,no,one year,no,credit card,104.5,6590.8,True
0567-ggcac,no,female,0,no,no,7,yes,no,dsl,yes,yes,yes,no,no,no,month-to-month,no,electronic check,61.4,438.9,False
0567-xrhcu,no,female,0,yes,yes,69,no,no,dsl,yes,no,yes,no,no,yes,two year,yes,credit card,43.95,2960.1,True
